danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genres,popularity,song_name,artist_name,genius_id,release_date
0.582,0.272,2,-5.662,1,0.0501,0.875,0.0,0.13,0.354,205.846,audio_features,78TTtXnFQPzwqlbtbwqN0y,spotify:track:78TTtXnFQPzwqlbtbwqN0y,https://api.spotify.com/v1/tracks/78TTtXnFQPzwqlbtbwqN0y,https://api.spotify.com/v1/audio-analysis/78TTtXnFQPzwqlbtbwqN0y,188238,4,"['barbadian pop', 'pop', 'urban contemporary']",81,FourFiveSeconds,Rihanna,690706,"{'year': 2015, 'month': 1, 'day': 24}"
0.418,0.42,0,-6.444,1,0.0414,0.588,6.39e-05,0.11,0.184,84.094,audio_features,5Nm9ERjJZ5oyfXZTECKmRt,spotify:track:5Nm9ERjJZ5oyfXZTECKmRt,https://api.spotify.com/v1/tracks/5Nm9ERjJZ5oyfXZTECKmRt,https://api.spotify.com/v1/audio-analysis/5Nm9ERjJZ5oyfXZTECKmRt,172724,4,"['pop', 'uk pop']",86,Stay With Me,Sam Smith,387414,"{'year': 2014, 'month': 5, 'day': 26}"
0.491,0.956,11,-1.538,1,0.392,0.0295,0.0,0.46,0.811,173.585,audio_features,2igwFfvr1OAGX9SKDCPBwO,spotify:track:2igwFfvr1OAGX9SKDCPBwO,https://api.spotify.com/v1/tracks/2igwFfvr1OAGX9SKDCPBwO,https://api.spotify.com/v1/audio-analysis/2igwFfvr1OAGX9SKDCPBwO,276920,4,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",85,Empire State Of Mind,JAY-Z,75,"{'year': 2009, 'month': 10, 'day': 20}"
0.613,0.764,2,-6.509,1,0.136,0.0527,0.0,0.197,0.417,160.015,audio_features,2yLa0QULdQr0qAIvVwN6B5,spotify:track:2yLa0QULdQr0qAIvVwN6B5,https://api.spotify.com/v1/tracks/2yLa0QULdQr0qAIvVwN6B5,https://api.spotify.com/v1/audio-analysis/2yLa0QULdQr0qAIvVwN6B5,208187,4,['pop'],85,...Ready For It?,Taylor Swift,3221550,"{'year': 2017, 'month': 9, 'day': 3}"
0.62,0.409,1,-10.146,1,0.0282,0.77,0.0542,0.105,0.582,113.946,audio_features,3iBgrkexCzVuPy4O9vx7Mf,spotify:track:3iBgrkexCzVuPy4O9vx7Mf,https://api.spotify.com/v1/tracks/3iBgrkexCzVuPy4O9vx7Mf,https://api.spotify.com/v1/audio-analysis/3iBgrkexCzVuPy4O9vx7Mf,135067,3,"['bedroom pop', 'bubblegrunge', 'indie pop', 'pov: indie']",81,Glue Song,beabadoobee,8511366,"{'year': 2023, 'month': 2, 'day': 14}"
0.576,0.457,0,-6.473,1,0.0304,0.143,3.05e-05,0.0917,0.301,138.984,audio_features,0rzaRSujxA0bKyjJl6vHYq,spotify:track:0rzaRSujxA0bKyjJl6vHYq,https://api.spotify.com/v1/tracks/0rzaRSujxA0bKyjJl6vHYq,https://api.spotify.com/v1/audio-analysis/0rzaRSujxA0bKyjJl6vHYq,218577,4,['pop'],83,Satellite,Harry Styles,8017376,"{'year': 2022, 'month': 5, 'day': 20}"
0.775,0.298,9,-9.351,1,0.0517,0.211,0.000233,0.132,0.0472,120.091,audio_features,0AAMnNeIc6CdnfNU85GwCH,spotify:track:0AAMnNeIc6CdnfNU85GwCH,https://api.spotify.com/v1/tracks/0AAMnNeIc6CdnfNU85GwCH,https://api.spotify.com/v1/audio-analysis/0AAMnNeIc6CdnfNU85GwCH,189467,4,['rap'],80,Self Love (Spider-Man: Across the Spider-Verse) (Metro Boomin & Coi Leray),Metro Boomin,9199417,"{'year': 2023, 'month': 6, 'day': 2}"
0.635,0.87,2,-4.291,0,0.04,0.0152,0.0,0.118,0.912,92.999,audio_features,2OQ6a4CfUeYskpTTgyawyJ,spotify:track:2OQ6a4CfUeYskpTTgyawyJ,https://api.spotify.com/v1/tracks/2OQ6a4CfUeYskpTTgyawyJ,https://api.spotify.com/v1/audio-analysis/2OQ6a4CfUeYskpTTgyawyJ,156773,4,"['dance pop', 'pop']",83,You Make It Feel Like Christmas (feat. Blake Shelton),Gwen Stefani,3334377,"{'year': 2017, 'month': 11, 'day': 24}"
0.516,0.322,9,-11.762,1,0.0292,0.473,0.00194,0.215,0.261,148.005,audio_features,2L9N0zZnd37dwF0clgxMGI,spotify:track:2L9N0zZnd37dwF0clgxMGI,https://api.spotify.com/v1/tracks/2L9N0zZnd37dwF0clgxMGI,https://api.spotify.com/v1/audio-analysis/2L9N0zZnd37dwF0clgxMGI,182888,3,"['alt z', 'boston folk', 'indie pop', 'singer-songwriter pop']",87,ceilings,Lizzy McAlpine,5923313,"{'year': 2020, 'month': 9, 'day': 1}"
0.837,0.636,1,-7.643,1,0.086,0.0395,0.00125,0.342,0.274,145.972,audio_features,2t8yVaLvJ0RenpXUIAC52d,spotify:track:2t8yVaLvJ0RenpXUIAC52d,https://api.spotify.com/v1/tracks/2t8yVaLvJ0RenpXUIAC52d,https://api.spotify.com/v1/audio-analysis/2t8yVaLvJ0RenpXUIAC52d,288624,4,"['atl hip hop', 'hip hop', 'rap']",83,a lot,21 Savage,4155494,"{'year': 2018, 'month': 12, 'day': 21}"
0.62,0.706,3,-4.176,1,0.0251,0.0755,7.78e-06,0.185,0.591,81.989,audio_features,72kGuWpRiuA149Bn5lDkIO,spotify:track:72kGuWpRiuA149Bn5lDkIO,https://api.spotify.com/v1/tracks/72kGuWpRiuA149Bn5lDkIO,https://api.spotify.com/v1/audio-analysis/72kGuWpRiuA149Bn5lDkIO,188483,4,['modern country pop'],83,We Ride,Bryan Martin,8526966,"{'year': 2022, 'month': 10, 'day': 28}"
0.638,0.813,11,-3.849,1,0.0362,0.464,0.0,0.344,0.754,112.986,audio_features,78pn8k7RogKo2oxl0DyX6d,spotify:track:78pn8k7RogKo2oxl0DyX6d,https://api.spotify.com/v1/tracks/78pn8k7RogKo2oxl0DyX6d,https://api.spotify.com/v1/audio-analysis/78pn8k7RogKo2oxl0DyX6d,239587,4,"['british soul', 'dance pop', 'pop', 'talent show']",83,One More Sleep,Leona Lewis,1150557,"{'year': 2013, 'month': 11, 'day': 5}"
0.532,0.767,7,-5.509,1,0.0574,0.00287,0.000513,0.39,0.755,127.361,audio_features,2SiXAy7TuUkycRVbbWDEpo,spotify:track:2SiXAy7TuUkycRVbbWDEpo,https://api.spotify.com/v1/tracks/2SiXAy7TuUkycRVbbWDEpo,https://api.spotify.com/v1/audio-analysis/2SiXAy7TuUkycRVbbWDEpo,210173,4,"['australian rock', 'hard rock', 'rock']",84,You Shook Me All Night Long,AC/DC,75951,"{'year': 1980, 'month': 8, 'day': 19}"
0.554,0.932,5,-3.424,0,0.0485,0.00154,0.000142,0.425,0.478,112.49,audio_features,1vcxF91pWs9uNwDROuiCPB,spotify:track:1vcxF91pWs9uNwDROuiCPB,https://api.spotify.com/v1/tracks/1vcxF91pWs9uNwDROuiCPB,https://api.spotify.com/v1/audio-analysis/1vcxF91pWs9uNwDROuiCPB,242280,4,"['alternative metal', 'chicago hardcore', 'chicago punk', 'hardcore punk', 'modern rock', 'post-grunge', 'punk']",80,Savior,Rise Against,64353,"{'year': 2008, 'month': 10, 'day': 7}"
0.72,0.706,1,-4.719,1,0.0473,0.0684,0.0,0.166,0.62,133.002,audio_features,7DnAm9FOTWE3cUvso43HhI,spotify:track:7DnAm9FOTWE3cUvso43HhI,https://api.spotify.com/v1/tracks/7DnAm9FOTWE3cUvso43HhI,https://api.spotify.com/v1/audio-analysis/7DnAm9FOTWE3cUvso43HhI,187436,4,['pop'],86,Sweet but Psycho,Ava Max,3905115,"{'year': 2018, 'month': 8, 'day': 17}"
0.777,0.658,0,-5.191,1,0.054,0.0767,0.0,0.0901,0.633,110.048,audio_features,3RauEVgRgj1IuWdJ9fDs70,spotify:track:3RauEVgRgj1IuWdJ9fDs70,https://api.spotify.com/v1/tracks/3RauEVgRgj1IuWdJ9fDs70,https://api.spotify.com/v1/audio-analysis/3RauEVgRgj1IuWdJ9fDs70,190360,4,['pop'],86,The Man,Taylor Swift,4765529,"{'year': 2019, 'month': 8, 'day': 23}"
0.458,0.795,0,-3.265,1,0.0574,0.00316,0.000202,0.0756,0.513,123.229,audio_features,64BbK9SFKH2jk86U3dGj2P,spotify:track:64BbK9SFKH2jk86U3dGj2P,https://api.spotify.com/v1/tracks/64BbK9SFKH2jk86U3dGj2P,https://api.spotify.com/v1/audio-analysis/64BbK9SFKH2jk86U3dGj2P,255373,4,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",85,Otherside,Red Hot Chili Peppers,54316,"{'year': 1999, 'month': 6, 'day': 8}"
0.553,0.337,10,-10.334,1,0.03,0.818,0.0,0.113,0.662,101.918,audio_features,1VuAamHM7P3VQQEXYGG3Uu,spotify:track:1VuAamHM7P3VQQEXYGG3Uu,https://api.spotify.com/v1/tracks/1VuAamHM7P3VQQEXYGG3Uu,https://api.spotify.com/v1/audio-analysis/1VuAamHM7P3VQQEXYGG3Uu,84987,4,"['adult standards', 'lounge', 'soul', 'swing', 'vocal jazz']",85,Joy To The World,Nat King Cole,1064725,"{'year': 1960, 'month': None, 'day': None}"
0.47,0.652,2,-9.629,1,0.0561,0.0831,4.08e-05,0.175,0.104,141.981,audio_features,3ZaEs1O8BG581qYPHpQ8d6,spotify:track:3ZaEs1O8BG581qYPHpQ8d6,https://api.spotify.com/v1/tracks/3ZaEs1O8BG581qYPHpQ8d6,https://api.spotify.com/v1/audio-analysis/3ZaEs1O8BG581qYPHpQ8d6,190286,4,"['east coast hip hop', 'hip hop', 'rap', 'trap']",82,I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),A$AP Rocky,9433946,"{'year': 2023, 'month': 8, 'day': 18}"
0.551,0.55,10,-5.339,1,0.0286,0.777,0.0,0.202,0.342,101.19,audio_features,1Y3LN4zO1Edc2EluIoSPJN,spotify:track:1Y3LN4zO1Edc2EluIoSPJN,https://api.spotify.com/v1/tracks/1Y3LN4zO1Edc2EluIoSPJN,https://api.spotify.com/v1/audio-analysis/1Y3LN4zO1Edc2EluIoSPJN,176440,3,['gen z singer-songwriter'],89,Until I Found You (with Em Beihold) - Em Beihold Version,Stephen Sanchez,406840,
0.471,0.634,8,-7.406,1,0.031,0.159,0.365,0.374,0.366,132.542,audio_features,0TZejo18HlJ86OrWNsXKnw,spotify:track:0TZejo18HlJ86OrWNsXKnw,https://api.spotify.com/v1/tracks/0TZejo18HlJ86OrWNsXKnw,https://api.spotify.com/v1/audio-analysis/0TZejo18HlJ86OrWNsXKnw,208500,4,['bedroom pop'],83,Mrs Magic,Strawberry Guy,6236510,"{'year': 2019, 'month': 9, 'day': 27}"
0.362,0.54,10,-6.031,1,0.0528,0.338,0.0,0.139,0.3,78.007,audio_features,1ei3hzQmrgealgRKFxIcWn,spotify:track:1ei3hzQmrgealgRKFxIcWn,https://api.spotify.com/v1/tracks/1ei3hzQmrgealgRKFxIcWn,https://api.spotify.com/v1/audio-analysis/1ei3hzQmrgealgRKFxIcWn,216410,3,['singer-songwriter pop'],87,In The Stars,Benson Boone,7922525,"{'year': 2022, 'month': 4, 'day': 29}"
0.358,0.284,7,-8.285,1,0.0285,0.805,0.0,0.183,0.276,99.796,audio_features,5Y35SjAfXjjG0sFQ3KOxmm,spotify:track:5Y35SjAfXjjG0sFQ3KOxmm,https://api.spotify.com/v1/tracks/5Y35SjAfXjjG0sFQ3KOxmm,https://api.spotify.com/v1/audio-analysis/5Y35SjAfXjjG0sFQ3KOxmm,180853,3,"['pop', 'r&b', 'rap']",85,Nobody Gets Me,SZA,8616350,"{'year': 2022, 'month': 12, 'day': 9}"
0.325,0.759,8,-7.146,1,0.053,0.395,0.000362,0.0773,0.36,126.627,audio_features,46pF1zFimM582ss1PrMy68,spotify:track:46pF1zFimM582ss1PrMy68,https://api.spotify.com/v1/tracks/46pF1zFimM582ss1PrMy68,https://api.spotify.com/v1/audio-analysis/46pF1zFimM582ss1PrMy68,166453,4,,84,Christmas (Baby Please Come Home),Darlene Love,204235,"{'year': 1963, 'month': 11, 'day': 22}"
0.964,0.487,10,-6.071,0,0.421,0.00127,6.57e-06,0.115,0.107,127.05,audio_features,577YBGuskWkVDCxZrLRB4v,spotify:track:577YBGuskWkVDCxZrLRB4v,https://api.spotify.com/v1/tracks/577YBGuskWkVDCxZrLRB4v,https://api.spotify.com/v1/audio-analysis/577YBGuskWkVDCxZrLRB4v,154024,4,"['atl hip hop', 'atl trap', 'rap', 'trap']",84,Pure Cocaine,Lil Baby,4037106,"{'year': 2018, 'month': 11, 'day': 30}"
0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,audio_features,0FDzzruyVECATHXKHFs9eJ,spotify:track:0FDzzruyVECATHXKHFs9eJ,https://api.spotify.com/v1/tracks/0FDzzruyVECATHXKHFs9eJ,https://api.spotify.com/v1/audio-analysis/0FDzzruyVECATHXKHFs9eJ,267867,4,"['permanent wave', 'pop']",88,A Sky Full of Stars,Coldplay,387508,"{'year': 2014, 'month': 5, 'day': 2}"
0.669,0.843,0,-3.766,1,0.0268,0.169,0.0,0.195,0.702,147.08,audio_features,0YWUHZPJVg4iujddsJDwhM,spotify:track:0YWUHZPJVg4iujddsJDwhM,https://api.spotify.com/v1/tracks/0YWUHZPJVg4iujddsJDwhM,https://api.spotify.com/v1/audio-analysis/0YWUHZPJVg4iujddsJDwhM,255400,4,"['dance pop', 'pop']",87,My Only Wish (This Year),Britney Spears,193856,"{'year': 2000, 'month': 11, 'day': 14}"
0.733,0.436,10,-10.489,1,0.08,0.258,0.000573,0.157,0.0976,96.985,audio_features,5jQI2r1RdgtuT8S3iG8zFC,spotify:track:5jQI2r1RdgtuT8S3iG8zFC,https://api.spotify.com/v1/tracks/5jQI2r1RdgtuT8S3iG8zFC,https://api.spotify.com/v1/audio-analysis/5jQI2r1RdgtuT8S3iG8zFC,202396,4,['pop'],85,Lavender Haze,Taylor Swift,8442190,"{'year': 2022, 'month': 10, 'day': 21}"
0.686,0.494,1,-7.093,1,0.0355,0.613,5.8e-05,0.402,0.7,168.946,audio_features,4k6Uh1HXdhtusDW5y8Gbvy,spotify:track:4k6Uh1HXdhtusDW5y8Gbvy,https://api.spotify.com/v1/tracks/4k6Uh1HXdhtusDW5y8Gbvy,https://api.spotify.com/v1/audio-analysis/4k6Uh1HXdhtusDW5y8Gbvy,232067,4,['afrofuturism'],84,Bad Habit,Steve Lacy,8145689,"{'year': 2022, 'month': 6, 'day': 29}"
0.831,0.759,1,-3.627,0,0.0502,0.277,0.0,0.125,0.244,107.961,audio_features,6irysuQyZWd7Bjj7ePiOs2,spotify:track:6irysuQyZWd7Bjj7ePiOs2,https://api.spotify.com/v1/tracks/6irysuQyZWd7Bjj7ePiOs2,https://api.spotify.com/v1/audio-analysis/6irysuQyZWd7Bjj7ePiOs2,231693,4,"['reggaeton', 'trap latino', 'urbano latino']",89,Holanda,Jhayco,9353164,"{'year': 2023, 'month': 7, 'day': 27}"
0.728,0.783,11,-4.424,0,0.266,0.237,0.0,0.434,0.555,77.011,audio_features,1r9xUipOqoNwggBpENDsvJ,spotify:track:1r9xUipOqoNwggBpENDsvJ,https://api.spotify.com/v1/tracks/1r9xUipOqoNwggBpENDsvJ,https://api.spotify.com/v1/audio-analysis/1r9xUipOqoNwggBpENDsvJ,173381,4,"['modern rock', 'pop', 'rock']",80,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons,9786056,
0.596,0.667,6,-5.651,0,0.0295,0.0524,0.000109,0.205,0.217,140.002,audio_features,0OvO2X2Q3i98dc5RcgEN3x,spotify:track:0OvO2X2Q3i98dc5RcgEN3x,https://api.spotify.com/v1/tracks/0OvO2X2Q3i98dc5RcgEN3x,https://api.spotify.com/v1/audio-analysis/0OvO2X2Q3i98dc5RcgEN3x,175500,4,"['electro house', 'pop nacional', 'slap house']",82,Jungle,Alok,9351689,"{'year': 2023, 'month': 9, 'day': 22}"
0.743,0.495,7,-6.992,0,0.0375,0.2,8.23e-06,0.103,0.512,134.933,audio_features,5SHXikmjPwChjvpVIeYkMf,spotify:track:5SHXikmjPwChjvpVIeYkMf,https://api.spotify.com/v1/tracks/5SHXikmjPwChjvpVIeYkMf,https://api.spotify.com/v1/audio-analysis/5SHXikmjPwChjvpVIeYkMf,176135,3,"['corrido', 'corridos tumbados', 'sierreno']",87,Skin de Bandida,Oscar Maydon,9405996,"{'year': 2023, 'month': 9, 'day': 22}"
0.422,0.44,11,-5.53,1,0.0544,0.617,0.0,0.0837,0.332,128.934,audio_features,2PWTZV5znjLtZC5T1EVJvL,spotify:track:2PWTZV5znjLtZC5T1EVJvL,https://api.spotify.com/v1/tracks/2PWTZV5znjLtZC5T1EVJvL,https://api.spotify.com/v1/audio-analysis/2PWTZV5znjLtZC5T1EVJvL,120308,5,"['modern indie pop', 'pov: indie', 'singer-songwriter pop']",82,this is what falling in love feels like,JVKE,7134825,"{'year': 2021, 'month': 9, 'day': 3}"
0.515,0.593,4,-4.801,1,0.0322,0.653,0.162,0.25,0.153,94.467,audio_features,4yNk9iz9WVJikRFle3XEvn,spotify:track:4yNk9iz9WVJikRFle3XEvn,https://api.spotify.com/v1/tracks/4yNk9iz9WVJikRFle3XEvn,https://api.spotify.com/v1/audio-analysis/4yNk9iz9WVJikRFle3XEvn,209260,3,"['modern indie pop', 'pov: indie', 'singer-songwriter pop']",83,golden hour,JVKE,8192862,"{'year': 2022, 'month': 7, 'day': 15}"
0.758,0.703,10,-5.979,0,0.172,0.252,0.0,0.146,0.465,94.985,audio_features,0rKWJnmo6Q0ovoPOLoLm0t,spotify:track:0rKWJnmo6Q0ovoPOLoLm0t,https://api.spotify.com/v1/tracks/0rKWJnmo6Q0ovoPOLoLm0t,https://api.spotify.com/v1/audio-analysis/0rKWJnmo6Q0ovoPOLoLm0t,203939,4,['australian hip hop'],86,TOO MUCH,The Kid LAROI,9274968,"{'year': 2023, 'month': 10, 'day': 20}"
0.577,0.387,7,-8.607,1,0.274,0.964,0.705,0.208,0.459,146.565,audio_features,0baNzeUcPQnQSagpe8T0mD,spotify:track:0baNzeUcPQnQSagpe8T0mD,https://api.spotify.com/v1/tracks/0baNzeUcPQnQSagpe8T0mD,https://api.spotify.com/v1/audio-analysis/0baNzeUcPQnQSagpe8T0mD,126312,1,['viral pop'],80,worldstar money (interlude),Joji,2448977,"{'year': 2016, 'month': 4, 'day': 1}"
0.593,0.935,4,-3.43,0,0.225,0.268,0.0,0.286,0.783,99.976,audio_features,0a4MMyCrzT0En247IhqZbD,spotify:track:0a4MMyCrzT0En247IhqZbD,https://api.spotify.com/v1/tracks/0a4MMyCrzT0En247IhqZbD,https://api.spotify.com/v1/audio-analysis/0a4MMyCrzT0En247IhqZbD,179027,4,"['k-pop', 'k-pop girl group']",84,Hype Boy,NewJeans,8222243,"{'year': 2022, 'month': 7, 'day': 23}"
0.793,0.476,5,-10.515,0,0.0406,0.132,0.0,0.115,0.578,129.992,audio_features,2TJKY0WSFufZOzbRNgl6zE,spotify:track:2TJKY0WSFufZOzbRNgl6zE,https://api.spotify.com/v1/tracks/2TJKY0WSFufZOzbRNgl6zE,https://api.spotify.com/v1/audio-analysis/2TJKY0WSFufZOzbRNgl6zE,194769,4,['corrido'],90,ELOVRGA,Alex Favela,9510804,"{'year': 2023, 'month': 9, 'day': 1}"
0.548,0.591,7,-7.888,1,0.0592,0.399,8.21e-06,0.174,0.383,83.411,audio_features,68cUJFq7aAbgeurngTmngL,spotify:track:68cUJFq7aAbgeurngTmngL,https://api.spotify.com/v1/tracks/68cUJFq7aAbgeurngTmngL,https://api.spotify.com/v1/audio-analysis/68cUJFq7aAbgeurngTmngL,208899,3,"['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']",81,$AD BOYZ II,Junior H,9592236,"{'year': 2023, 'month': 10, 'day': 5}"
0.554,0.315,3,-11.028,1,0.0298,0.828,5.53e-06,0.101,0.325,128.157,audio_features,38zsOOcu31XbbYj9BIPUF1,spotify:track:38zsOOcu31XbbYj9BIPUF1,https://api.spotify.com/v1/tracks/38zsOOcu31XbbYj9BIPUF1,https://api.spotify.com/v1/audio-analysis/38zsOOcu31XbbYj9BIPUF1,241787,4,"['glam rock', 'mellow gold', 'piano rock', 'rock']",82,Your Song,Elton John,353931,"{'year': 1970, 'month': 4, 'day': 10}"
0.502,0.912,1,-4.556,1,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,audio_features,5ghIJDpPoe3CfHMGu71E6T,spotify:track:5ghIJDpPoe3CfHMGu71E6T,https://api.spotify.com/v1/tracks/5ghIJDpPoe3CfHMGu71E6T,https://api.spotify.com/v1/audio-analysis/5ghIJDpPoe3CfHMGu71E6T,301920,4,"['grunge', 'permanent wave', 'rock']",80,Smells Like Teen Spirit,Nirvana,52968,"{'year': 1991, 'month': 9, 'day': 10}"
0.592,0.23,10,-13.603,1,0.0511,0.828,0.0,0.12,0.537,126.655,audio_features,2IuUMx3uxxJAHcH41aYtn0,spotify:track:2IuUMx3uxxJAHcH41aYtn0,https://api.spotify.com/v1/tracks/2IuUMx3uxxJAHcH41aYtn0,https://api.spotify.com/v1/audio-analysis/2IuUMx3uxxJAHcH41aYtn0,144253,4,"['adult standards', 'easy listening', 'lounge']",80,Winter Wonderland - Remastered 2006,Bing Crosby,2125832,
0.589,0.731,2,-6.343,1,0.0868,0.0534,0.0,0.308,0.191,87.908,audio_features,5k38wzpLb15YgncyWdTZE4,spotify:track:5k38wzpLb15YgncyWdTZE4,https://api.spotify.com/v1/tracks/5k38wzpLb15YgncyWdTZE4,https://api.spotify.com/v1/audio-analysis/5k38wzpLb15YgncyWdTZE4,268867,4,"['indie pop rap', 'oakland hip hop', 'pop rap', 'rap']",81,Him & I (with Halsey),G-Eazy,4600105,
0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,audio_features,7ef4DlsgrMEH11cDZd32M6,spotify:track:7ef4DlsgrMEH11cDZd32M6,https://api.spotify.com/v1/tracks/7ef4DlsgrMEH11cDZd32M6,https://api.spotify.com/v1/audio-analysis/7ef4DlsgrMEH11cDZd32M6,214847,4,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']",86,One Kiss (with Dua Lipa),Calvin Harris,3737056,"{'year': 2018, 'month': 5, 'day': 25}"
0.663,0.872,11,-5.056,1,0.2,0.0153,0.0,0.0519,0.626,142.951,audio_features,4QhnNyKDsAkXPwHkSnuc89,spotify:track:4QhnNyKDsAkXPwHkSnuc89,https://api.spotify.com/v1/tracks/4QhnNyKDsAkXPwHkSnuc89,https://api.spotify.com/v1/audio-analysis/4QhnNyKDsAkXPwHkSnuc89,185539,4,['k-pop girl group'],81,"Eve, Psyche & The Bluebeard’s wife",LE SSERAFIM,9026716,"{'year': 2023, 'month': 5, 'day': 1}"
0.772,0.685,5,-6.849,1,0.0696,0.019,8.96e-05,0.131,0.501,130.033,audio_features,2iJuuzV8P9Yz0VSurttIV5,spotify:track:2iJuuzV8P9Yz0VSurttIV5,https://api.spotify.com/v1/tracks/2iJuuzV8P9Yz0VSurttIV5,https://api.spotify.com/v1/audio-analysis/2iJuuzV8P9Yz0VSurttIV5,283400,4,"['dance pop', 'pop']",81,Scream & Shout,will.i.am,98256,"{'year': 2012, 'month': 11, 'day': 20}"
0.602,0.843,0,-4.831,1,0.0593,0.000688,5.27e-05,0.0682,0.526,128.003,audio_features,190jyVPHYjAqEaOGmMzdyk,spotify:track:190jyVPHYjAqEaOGmMzdyk,https://api.spotify.com/v1/tracks/190jyVPHYjAqEaOGmMzdyk,https://api.spotify.com/v1/audio-analysis/190jyVPHYjAqEaOGmMzdyk,227987,4,"['canadian pop', 'pop']",81,Beauty And A Beat,Justin Bieber,77735,"{'year': 2012, 'month': 10, 'day': 24}"
0.68,0.578,10,-5.804,1,0.04,0.331,0.0,0.135,0.341,145.038,audio_features,7dt6x5M1jzdTEt8oCbisTK,spotify:track:7dt6x5M1jzdTEt8oCbisTK,https://api.spotify.com/v1/tracks/7dt6x5M1jzdTEt8oCbisTK,https://api.spotify.com/v1/audio-analysis/7dt6x5M1jzdTEt8oCbisTK,231267,4,"['dfw rap', 'melodic rap', 'pop', 'rap']",84,Better Now,Post Malone,3646568,"{'year': 2018, 'month': 4, 'day': 27}"
0.552,0.608,1,-9.786,0,0.0345,0.352,0.0,0.0533,0.637,112.367,audio_features,4s6LhHAV5SEsOV0lC2tjvJ,spotify:track:4s6LhHAV5SEsOV0lC2tjvJ,https://api.spotify.com/v1/tracks/4s6LhHAV5SEsOV0lC2tjvJ,https://api.spotify.com/v1/audio-analysis/4s6LhHAV5SEsOV0lC2tjvJ,162373,4,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'soft rock', 'sunshine pop']",82,California Dreamin' - Single Version,The Mamas & The Papas,1966027,
0.54,0.928,2,-6.252,1,0.0337,0.0887,1.11e-05,0.314,0.796,140.419,audio_features,11P4sSu6BH2lAbWk1sL6cK,spotify:track:11P4sSu6BH2lAbWk1sL6cK,https://api.spotify.com/v1/tracks/11P4sSu6BH2lAbWk1sL6cK,https://api.spotify.com/v1/audio-analysis/11P4sSu6BH2lAbWk1sL6cK,272333,4,"['glam rock', 'mellow gold', 'piano rock', 'rock']",83,Step Into Christmas - Remastered 1995,Elton John,3406355,"{'year': 2018, 'month': 1, 'day': 1}"
0.877,0.647,7,-4.897,1,0.11,0.208,0.0627,0.128,0.794,98.017,audio_features,6TS8WvNunHz3sIePWAxYfE,spotify:track:6TS8WvNunHz3sIePWAxYfE,https://api.spotify.com/v1/tracks/6TS8WvNunHz3sIePWAxYfE,https://api.spotify.com/v1/audio-analysis/6TS8WvNunHz3sIePWAxYfE,198627,4,['reggaeton mexicano'],80,LAS QUE NO TIENEN PAPÁ,Dani Flow,8687807,"{'year': 2023, 'month': 1, 'day': 9}"
0.637,0.715,2,-4.971,0,0.0455,0.148,0.0,0.0892,0.308,141.872,audio_features,38T0tPVZHcPZyhtOcCP7pF,spotify:track:38T0tPVZHcPZyhtOcCP7pF,https://api.spotify.com/v1/tracks/38T0tPVZHcPZyhtOcCP7pF,https://api.spotify.com/v1/audio-analysis/38T0tPVZHcPZyhtOcCP7pF,210576,4,['lgbtq+ hip hop'],80,STAR WALKIN' (League of Legends Worlds Anthem),Lil Nas X,8404544,"{'year': 2022, 'month': 9, 'day': 22}"
0.785,0.897,4,-3.447,0,0.158,0.0452,0.0,0.222,0.891,115.916,audio_features,6uTPA1xlcsk6dbchB2dhzl,spotify:track:6uTPA1xlcsk6dbchB2dhzl,https://api.spotify.com/v1/tracks/6uTPA1xlcsk6dbchB2dhzl,https://api.spotify.com/v1/audio-analysis/6uTPA1xlcsk6dbchB2dhzl,131038,4,"['k-pop', 'k-pop boy group']",80,Back for More (with Anitta),TOMORROW X TOGETHER,9482127,"{'year': 2023, 'month': 9, 'day': 15}"
0.402,0.755,7,-5.46,1,0.039,0.112,0.0,0.0964,0.43,130.254,audio_features,0z5jr9YE1siursT3dJUwDV,spotify:track:0z5jr9YE1siursT3dJUwDV,https://api.spotify.com/v1/tracks/0z5jr9YE1siursT3dJUwDV,https://api.spotify.com/v1/audio-analysis/0z5jr9YE1siursT3dJUwDV,223720,4,['glam rock'],81,Merry Xmas Everybody,Slade,104677,"{'year': 1973, 'month': 12, 'day': 7}"
