lyric,tags,tier
"<p><a href=""/1844962/Darius-rucker-wagon-wheel/Verse-1"" data-id=""1844962"" data-editorial-state=""accepted"" data-classification=""accepted"">[Verse 1]</a><br>
<a href=""/1800949/Darius-rucker-wagon-wheel/Heading-down-south-to-the-land-of-the-pines-im-thumbing-my-way-into-north-caroline"" data-id=""1800949"" data-editorial-state=""accepted"" data-classification=""accepted"">Heading down south to the land of the pines<br>
I'm thumbing my way into North Caroline</a><br>
<a href=""/1844976/Darius-rucker-wagon-wheel/Staring-up-the-road-and-pray-to-god-i-see-headlights"" data-id=""1844976"" data-editorial-state=""accepted"" data-classification=""accepted"">Staring up the road and pray to God I see headlights</a><br>
<a href=""/1844881/Darius-rucker-wagon-wheel/I-made-it-down-the-coast-in-seventeen-hours"" data-id=""1844881"" data-editorial-state=""accepted"" data-classification=""accepted"">I made it down the coast in seventeen hours</a><br>
<a href=""/1802466/Darius-rucker-wagon-wheel/Picking-me-a-bouquet-of-dogwood-flowers"" data-id=""1802466"" data-editorial-state=""accepted"" data-classification=""accepted"">Picking me a bouquet of dogwood flowers</a><br>
<a href=""/1844981/Darius-rucker-wagon-wheel/And-im-a-hoping-for-raleigh-i-can-see-my-baby-tonight"" data-id=""1844981"" data-editorial-state=""accepted"" data-classification=""accepted"">And I'm a-hoping for Raleigh, I can see my baby tonight</a><br>
<br>
[Chorus]<br>
<a href=""/2646850/Darius-rucker-wagon-wheel/So-rock-me-mama-like-a-wagon-wheel-rock-me-mama-any-way-you-feel-hey-mama-rock-me-rock-me-mama-like-the-wind-and-the-rain-rock-me-mama-like-a-southbound-train-hey-mama-rock-me"" data-id=""2646850"" data-editorial-state=""accepted"" data-classification=""accepted"">So rock me, mama, like a wagon wheel<br>
Rock me, mama, any way you feel<br>
Hey, mama, rock me<br>
Rock me, mama, like the wind and the rain<br>
Rock me, mama, like a southbound train<br>
Hey, mama, rock me</a><br>
<br>
[Verse 2]<br>
Running from the cold up in New England<br>
<a href=""/4457041/Darius-rucker-wagon-wheel/I-was-born-to-be-a-fiddler-in-an-old-time-string-band"" data-id=""4457041"" data-editorial-state=""accepted"" data-classification=""accepted"">I was born to be a fiddler in an old time string band</a><br>
My baby plays a guitar, I pick a banjo now<br>
<a href=""/4457054/Darius-rucker-wagon-wheel/Oh-north-country-winters-keep-a-getting-me-down"" data-id=""4457054"" data-editorial-state=""accepted"" data-classification=""accepted"">Oh, north country winters keep a-getting me down</a><br>
<a href=""/1944202/Darius-rucker-wagon-wheel/Lost-my-money-playing-poker-so-i-had-to-leave-town-but-i-aint-turning-back-to-living-that-old-life-no-more"" data-id=""1944202"" class=""has_comments"" data-editorial-state=""accepted"" data-classification=""accepted"">Lost my money playing poker so I had to leave town<br>
But I ain't turning back to living that old life no more</a><br>
<br>
[Chorus]<br>
<a href=""/2646850/Darius-rucker-wagon-wheel/So-rock-me-mama-like-a-wagon-wheel-rock-me-mama-any-way-you-feel-hey-mama-rock-me-rock-me-mama-like-the-wind-and-the-rain-rock-me-mama-like-a-southbound-train-hey-mama-rock-me"" data-id=""2646850"" data-editorial-state=""accepted"" data-classification=""accepted"">So rock me, mama, like a wagon wheel<br>
Rock me, mama, any way you feel<br>
Hey, mama, rock me<br>
Rock me, mama, like the wind and the rain<br>
Rock me, mama, like a southbound train<br>
Hey, mama, rock me</a><br>
<br>
[Verse 3]<br>
<a href=""/1800978/Darius-rucker-wagon-wheel/Walking-to-the-south-out-of-roanoke-i-caught-a-trucker-out-of-philly-had-a-nice-long-toke-but-hes-a-heading-west-from-the-cumberland-gap-to-johnson-city-tennessee"" data-id=""1800978"" class=""has_comments"" data-editorial-state=""accepted"" data-classification=""accepted"">Walking to the south out of Roanoke<br>
I caught a trucker out of Philly had a nice long toke<br>
But he's a heading west from the Cumberland gap<br>
To Johnson City, Tennessee</a><br>
<a href=""/1944206/Darius-rucker-wagon-wheel/And-i-got-to-get-a-move-on-before-the-sun"" data-id=""1944206"" data-editorial-state=""accepted"" data-classification=""accepted"">And I got to get a move on before the sun</a><br>
<a href=""/1944205/Darius-rucker-wagon-wheel/I-hear-my-baby-calling-my-name-and-i-know-that-shes-the-only-one"" data-id=""1944205"" data-editorial-state=""accepted"" data-classification=""accepted"">I hear my baby calling my name and I know that she's the only one</a><br>
<a href=""/1844981/Darius-rucker-wagon-wheel/And-im-a-hoping-for-raleigh-i-can-see-my-baby-tonight"" data-id=""1844981"" data-editorial-state=""accepted"" data-classification=""accepted"">And if I die in Raleigh at least I will die free</a><br>
<br>
[Chorus]<br>
<a href=""/2646850/Darius-rucker-wagon-wheel/So-rock-me-mama-like-a-wagon-wheel-rock-me-mama-any-way-you-feel-hey-mama-rock-me-rock-me-mama-like-the-wind-and-the-rain-rock-me-mama-like-a-southbound-train-hey-mama-rock-me"" data-id=""2646850"" data-editorial-state=""accepted"" data-classification=""accepted"">So rock me, mama, like a wagon wheel<br>
Rock me, mama, any way you feel<br>
Hey, mama, rock me<br>
Rock me, mama, like the wind and the rain<br>
Rock me, mama, like a southbound train<br>
Hey, mama, rock me<br>
So rock me, mama, like a wagon wheel<br>
Rock me, mama, any way you feel<br>
Hey, hey, mama, rock me<br>
Mama, rock me<br>
Mama, rock me<br>
Rock me, mama, like the wind and the rain<br>
Rock me, mama, like a southbound train<br>
Hey, hey, mama, rock me<br>
You can rock me<br>
Rock me</a></p>

",country,D
"<p>[Letra de ""OKI DOKI""]<br>
<br>
[Intro]<br>
<a href=""/29265318/Karol-g-oki-doki/"" data-id=""29265318"" data-editorial-state=""accepted"" data-classification=""accepted"">ヘイ！もういいよ…</a><br>
<br>
[Pre-Coro]<br>
Atrás dejé el bebo que tenía<br>
Se descuidó y no fue culpa mía<br>
<br>
[Coro]<br>
Eh, eh, bebé (<i>Oki doki</i>)<br>
Eh, eh, déjate ver<br>
Eh, eh, bebé (<i>Oki doki</i>)<br>
Eh, ¿qué vamo' a hacer?<br>
<br>
[Verso 1]<br>
Papi, estate tranqui<br>
Que La Bichota te recoge en el Banshee<br>
Rosadito tengo el pelo y los pantie'<br>
Abajito también, pero solo pa' ti<br>
Está grandota, es una chulería<br>
Se la probé, qué rico le sabía<br>
Está mejor de lo que yo creía<br>
Está más rica que la que tenía<br>
Perdóname, eh, lo siento, bebé (Bebé)<br>
Hablando claro, yo queriéndote, ¿pa' qué? (¿Pa' qué?)<br>
Tantos culos chimba' por uste' pateé<br>
Devuélveme todo' los carro' y los Patek (Ah)<br>
<br>
[Pre-Coro]<br>
<i>Oki</i><i> doki</i><br>
Atrás dejé el bebo que tenía<br>
<i>Oki doki</i><br>
Se descuidó y no fue culpa mía<br>
<br>
[Coro]<br>
Eh, eh, bebé (<i>Oki doki</i>)<br>
Eh, eh, déjate ver<br>
Eh, eh, bebé (<i>Oki doki</i>)<br>
Eh, ¿qué vamo' a hacer?<br>
Eh, eh, bebé (<i>Oki doki</i>; bebé)<br>
Eh, eh, déjate ver (Bebé)<br>
Eh, eh, bebé (<i>Oki doki</i>; bebé)<br>
Eh, ¿qué vamo' a hacer? (Bebé)<br>
<br>
[Verso 2]<br>
Baby, te me cuidas<br>
De este culo no te olvidas (No)<br>
No me digas ""puta""<br>
El error fue tuyo y la vida es mía<br>
Papi, te me cuidas (No, no)<br>
De este culo no te olvidas (No te olvidas)<br>
No me digas ""puta""<br>
El error fue tuyo y la vida es mía<br>
<br>
[Outro]<br>
Está grandota, es una chulería<br>
Es mía, es mía, es mía—<br>
Mmm, mmm<br>
<i>Papi, papi</i><br>
Mmm, mmm<br>
<a href=""/29262689/Karol-g-oki-doki/"" data-id=""29262689"" data-editorial-state=""accepted"" data-classification=""accepted""><i>私だけの人生手に入れた</i></a><br>
Mmm, mmm<br>
Atrás dejé el bebo que tenía<br>
Se descuidó y no fue culpa mía<br>
<i>Oki doki, oki doki<br>
Oki doki, oki doki</i><br>
<a href=""/29262689/Karol-g-oki-doki/"" data-id=""29262689"" data-editorial-state=""accepted"" data-classification=""accepted""><i>あなたが悪い<br>
私の人生は私のもの<br>
思ってたより良い感じ<br>
前よりも楽しんでる</i></a><br>
Bichota Season</p>

",pop,D
"<p>Sleigh bells ring, are you listenin'<br>
In the lane, snow is glistenin'<br>
A beautiful sight, we're happy tonight<br>
Walking in a Winter Wonderland<br>
<br>
Gone away is the blue bird<br>
Here to stay is the new bird<br>
He's singing our song, as we go along<br>
Walking in a Winter Wonderland<br>
<br>
In the meadow we can build a snowman<br>
Then pretend that he is Parson Brown<br>
He'll say ""Are you married?"", We'll say ""No man<br>
But you can do the job when you're in town.""<br>
<br>
Later on, we'll conspire<br>
As we dream by the fire<br>
To face unafraid, the plans that we made<br>
Walking in a Winter Wonderland<br>
<br>
In the meadow we can build a snowman<br>
And pretend that he's a circus clown<br>
We'll have lots of fun with Mr.Snowman<br>
Until the other kiddies knock him down<br>
<br>
When it snows, ain't it thrillin'<br>
Though you know, kids are chillin'<br>
We'll frolick and play, the Eskimo way<br>
Walking in a Winter Wonderland (wo oh oh ...)<br>
Walking in a Winter Wonderland (wo oh oh ...)<br>
Walking in a Winter Wonderland (wo oh oh ...)<br>
Walking in a Winter Wonderland (wo oh oh ...)<br>
Walking in a Winter Wonderland (wo oh oh ...)<br>
Walking in a Winter Wonderland<br>
Walking in a Winter Wonderland</p>

",pop,E
"<p>[Verse 1]<br>
<a href=""/22991660/Deftones-change-in-the-house-of-flies/I-watched-you-change-into-a-fly"" data-id=""22991660"" class=""has_comments"" data-editorial-state=""pending"" data-classification=""unreviewed"">I watched you change<br>
Into a fly</a><br>
<a href=""/1675455/Deftones-change-in-the-house-of-flies/I-looked-away-you-were-on-fire"" data-id=""1675455"" data-editorial-state=""pending"" data-classification=""unreviewed"">I looked away<br>
You were on fire</a><br>
<br>
[Chorus]<br>
<a href=""/1675459/Deftones-change-in-the-house-of-flies/And-i-watched-a-change-in-you-its-like-you-never-had-wings"" data-id=""1675459"" class=""has_comments"" data-editorial-state=""accepted"" data-classification=""accepted"">And I watched a change in you<br>
It's like you never had wings</a><br>
Now you feel so alive<br>
I've watched you change<br>
<br>
[Verse 2]<br>
<a href=""/1675467/Deftones-change-in-the-house-of-flies/I-took-you-home-set-you-on-the-glass"" data-id=""1675467"" class=""has_comments"" data-editorial-state=""accepted"" data-classification=""accepted"">I took you home<br>
Set you on the glass</a><br>
<a href=""/1675474/Deftones-change-in-the-house-of-flies/I-pulled-off-your-wings-then-i-laughed"" data-id=""1675474"" class=""has_pending_edits"" data-editorial-state=""accepted"" data-classification=""accepted"">I pulled off your wings<br>
Then I laughed</a><br>
<br>
[Chorus]<br>
<a href=""/1675480/Deftones-change-in-the-house-of-flies/And-i-watched-a-change-in-you-its-like-you-never-had-wings"" data-id=""1675480"" data-editorial-state=""pending"" data-classification=""unreviewed"">And I watched a change in you<br>
It's like you never had wings</a><br>
<a href=""/1675482/Deftones-change-in-the-house-of-flies/Now-you-feel-so-alive-ive-watched-you-change"" data-id=""1675482"" class=""has_comments"" data-editorial-state=""pending"" data-classification=""unreviewed"">Now you feel so alive<br>
I've watched you change</a><br>
<br>
[Bridge]<br>
It's like you never had wings<br>
Ah, ah-ah-ah<br>
Ah-ah-ah, ah-ah-ah<br>
Ah-ah-ah, ah-ah<br>
<br>
[Verse 3]<br>
I look at the cross<br>
Then I look away<br>
Give you the gun<br>
Blow me away<br>
<br>
[Chorus]<br>
<a href=""/1675459/Deftones-change-in-the-house-of-flies/And-i-watched-a-change-in-you-its-like-you-never-had-wings"" data-id=""1675459"" class=""has_comments"" data-editorial-state=""accepted"" data-classification=""accepted"">And I watched a change in you<br>
It's like you never had wings</a><br>
Now you feel so alive<br>
I've watched you change<br>
<br>
[Verse 4]<br>
Now you feel alive<br>
You feel alive<br>
You feel alive<br>
I've watched you change<br>
It's like you never had wings<br>
Ah, ah-ah-ah<br>
Ah-ah-ah, ah-ah-ah<br>
Ah-ah-ah, ah-ah<br>
<br>
<a href=""/15827434/Deftones-change-in-the-house-of-flies/Outro-youve-changed-youve-changed-youve-changed-into-a-fly"" data-id=""15827434"" class=""has_comments"" data-editorial-state=""accepted"" data-classification=""accepted"">[Outro]<br>
You've changed<br>
You've changed<br>
You've changed<br>
Into a fly</a></p>

",rock,D
"<p>[Intro: YG]<br>
<a href=""/8588543/Rihanna-needed-me/Mustard-on-the-beat-ho"" data-id=""8588543"" data-editorial-state=""accepted"" data-classification=""accepted"">Mustard on the beat, ho!</a><br>
<br>
[Verse 1]<br>
<a href=""/8589318/Rihanna-needed-me/I-was-good-on-my-own-thats-the-way-it-was-thats-the-way-it-was-you-was-good-on-the-low-for-a-faded-fuck-on-some-faded-love"" data-id=""8589318"" class=""has_verified_annotation"" data-editorial-state=""accepted"" data-classification=""cosigned"">I was good on my own, that's the way it was<br>
That's the way it was<br>
You was good on the low for a faded fuck<br>
On some faded love</a><br>
<a href=""/8589884/Rihanna-needed-me/Shit-what-the-fuck-you-complaining-for"" data-id=""8589884"" class=""has_pinned_annotation has_verified_annotation"" data-editorial-state=""needs_exegesis"" data-classification=""verified"">Shit, what the fuck you complaining for?</a><br>
<a href=""/8589942/Rihanna-needed-me/Feeling-jaded-huh"" data-id=""8589942"" class=""has_pinned_annotation has_verified_annotation"" data-editorial-state=""needs_exegesis"" data-classification=""verified"">Feeling jaded, huh?</a><br>
<a href=""/8589928/Rihanna-needed-me/Used-to-trip-off-that-shit-i-was-kickin-to-you-had-some-fun-on-the-run-though-ill-give-it-to-you"" data-id=""8589928"" class=""has_pinned_annotation has_verified_annotation"" data-editorial-state=""needs_exegesis"" data-classification=""verified"">Used to trip off that shit I was kickin' to you<br>
Had some fun on the run though I'll give it to you</a><br>
<br>
[Pre-Chorus]<br>
<a href=""/8589350/Rihanna-needed-me/But-baby-dont-get-it-twisted-you-was-just-another-nigga-on-the-hit-list-tryna-fix-your-inner-issues-with-a-bad-bitch-didnt-they-tell-you-that-i-was-a-savage-fuck-ya-white-horse-and-ya-carriage-bet-you-never-could-imagine-never-told-you-you-could-have-it"" data-id=""8589350"" class=""has_comments has_verified_annotation"" data-editorial-state=""accepted"" data-classification=""cosigned"">But baby, don't get it twisted<br>
You was just another nigga on the hit list<br>
Tryna fix your inner issues with a bad bitch<br>
Didn't they tell you that I was a savage?<br>
Fuck ya white horse and ya carriage<br>
Bet you never could imagine<br>
Never told you you could have it</a><br>
<br>
[Chorus]<br>
<a href=""/8589387/Rihanna-needed-me/You-needed-me-ooh-you-needed-me-to-feel-a-little-more-and-give-a-little-less-know-you-hate-to-confess-but-baby-ooh-you-needed-me"" data-id=""8589387"" class=""has_comments has_verified_annotation"" data-editorial-state=""accepted"" data-classification=""cosigned"">You needed me<br>
Ooh, you needed me<br>
To feel a little more, and give a little less<br>
Know you hate to confess<br>
But baby ooh, you needed me</a><br>
<br>
[Verse 2]<br>
<a href=""/8589358/Rihanna-needed-me/You-been-rollin-around-shit-im-rollin-up-light-and-roll-it-up"" data-id=""8589358"" class=""has_pinned_annotation has_verified_annotation"" data-editorial-state=""accepted"" data-classification=""verified"">You been rollin' around, shit I'm rollin' up<br>
Light and roll it up</a><br>
<a href=""/8589922/Rihanna-needed-me/Break-it-down-like-a-pound-shit-was-never-us-shit-was-never-us"" data-id=""8589922"" class=""has_pinned_annotation has_verified_annotation"" data-editorial-state=""needs_exegesis"" data-classification=""verified"">Break it down, like a pound, shit was never us<br>
Shit was never us</a><br>
<a href=""/9237067/Rihanna-needed-me/Thats-the-real-on-the-real-are-you-serious-how-you-feel-how-you-feel"" data-id=""9237067"" class=""has_comments"" data-editorial-state=""accepted"" data-classification=""accepted"">That's the real, on the real, are you serious?<br>
How you feel, how you feel?</a><br>
<a href=""/8589928/Rihanna-needed-me/Used-to-trip-off-that-shit-i-was-kickin-to-you-had-some-fun-on-the-run-though-ill-give-it-to-you"" data-id=""8589928"" class=""has_pinned_annotation has_verified_annotation"" data-editorial-state=""needs_exegesis"" data-classification=""verified"">Used to trip off that shit I was kickin' to ya<br>
Had some fun on the run though, I'll give it to ya</a><br>
<br>
[Pre-Chorus]<br>
<a href=""/8589350/Rihanna-needed-me/But-baby-dont-get-it-twisted-you-was-just-another-nigga-on-the-hit-list-tryna-fix-your-inner-issues-with-a-bad-bitch-didnt-they-tell-you-that-i-was-a-savage-fuck-ya-white-horse-and-ya-carriage-bet-you-never-could-imagine-never-told-you-you-could-have-it"" data-id=""8589350"" class=""has_comments has_verified_annotation"" data-editorial-state=""accepted"" data-classification=""cosigned"">But baby, don't get it twisted<br>
You was just another nigga on the hit list<br>
Tryna fix your inner issues with a bad bitch<br>
Didn't they tell you that I was a savage?<br>
Fuck ya white horse and ya carriage<br>
Bet you never could imagine<br>
Never told you you could have it</a><br>
<br>
[Chorus]<br>
<a href=""/8589387/Rihanna-needed-me/You-needed-me-ooh-you-needed-me-to-feel-a-little-more-and-give-a-little-less-know-you-hate-to-confess-but-baby-ooh-you-needed-me"" data-id=""8589387"" class=""has_comments has_verified_annotation"" data-editorial-state=""accepted"" data-classification=""cosigned"">You needed me<br>
Ooh, you needed me<br>
To feel a little more, and give a little less<br>
Know you hate to confess<br>
But baby ooh, you needed me</a></p>

",r-b,D
"<p>[Verse 1: Scott]<br>
<a href=""/10721462/Pentatonix-hallelujah/Ive-heard-there-was-a-secret-chord-that-david-played-and-it-pleased-the-lord"" data-id=""10721462"" class=""has_comments"" data-editorial-state=""pending"" data-classification=""unreviewed"">I've heard there was a secret chord<br>
That David played and it pleased the Lord</a><br>
But you don't really care for music, do ya?<br>
Well, it goes like this, the fourth, the fifth<br>
The minor fall, the major lift<br>
The baffled king composin' Hallelujah<br>
Hallelujah, Hallelujah<br>
Hallelujah, Hallelujah<br>
<br>
[Verse 2: Avi]<br>
Well, your faith was strong, but you needed proof<br>
<a href=""/12202864/Pentatonix-hallelujah/You-saw-her-bathing-on-the-roof-her-beauty-in-the-moonlight-overthrew-ya"" data-id=""12202864"" class=""has_comments"" data-editorial-state=""pending"" data-classification=""unreviewed"">You saw her bathing on the roof<br>
Her beauty in the moonlight overthrew ya</a><br>
<a href=""/17113630/Pentatonix-hallelujah/She-tied-you-to-the-kitchen-chair"" data-id=""17113630"" class=""has_comments"" data-editorial-state=""pending"" data-classification=""unreviewed"">She tied you to the kitchen chair</a><br>
<a href=""/12202873/Pentatonix-hallelujah/She-broke-your-throne-and-she-cut-your-hair"" data-id=""12202873"" class=""has_comments"" data-editorial-state=""accepted"" data-classification=""accepted"">She broke your throne and she cut your hair</a><br>
And from your lips, she drew the Hallelujah<br>
Hallelujah, Hallelujah<br>
Hallelujah, Hallelujah<br>
<br>
[Verse 3: Kirstin]<br>
Well, baby, I've been here before<br>
I've seen this room and I've walked this floor<br>
I used to live alone before I knew ya<br>
And I've seen your flag on the marble arch<br>
And love is not a victory march<br>
It's a cold and it's a broken Hallelujah<br>
Hallelujah, Hallelujah<br>
Hallelujah, Hallelujah<br>
<br>
[Verse 4: Mitch]<br>
Maybe there's a God above<br>
But all I've ever learned from love<br>
Was how to shoot somebody who outdrew ya<br>
And it's not a cry that you hear at night<br>
It's not somebody who's seen the light<br>
<a href=""/27739372/Pentatonix-hallelujah/Its-a-cold-and-its-a-broken-hallelujah-hallelujah-hallelujah-hallelujah-hallelujah"" data-id=""27739372"" data-editorial-state=""pending"" data-classification=""unreviewed"">It's a cold and it's a broken Hallelujah<br>
Hallelujah, Hallelujah<br>
Hallelujah, Hallelujah</a><br>
<br>
[Chorus]<br>
Hallelujah, Hallelujah, yeah<br>
Oh, Hallelujah, Hallelujah<br>
Hallelujah, Hallelujah<br>
Hallelujah, Hallelujah</p>

",pop,D
"<p>[Intro: beabadoobee]<br>
<a href=""/19103296/Powfu-and-beabadoobee-death-bed-coffee-for-your-head/Dont-stay-awake-for-too-long-dont-go-to-bed-ill-make-a-cup-of-coffee-for-your-head-itll-get-you-up-and-going-out-of-bed"" data-id=""19103296"" class=""has_comments has_pinned_annotation has_verified_annotation"" data-editorial-state=""accepted"" data-classification=""verified"">Don't stay awake for too long, don't go to bed<br>
I'll make a cup of coffee for your head<br>
It'll get you up and going out of bed</a><br>
<br>
[Verse 1: Powfu]<br>
<a href=""/19216834/Powfu-and-beabadoobee-death-bed-coffee-for-your-head/Yeah-i-dont-wanna-fall-asleep-i-dont-wanna-pass-away-i-been-thinking-of-our-future-cause-ill-never-see-those-days"" data-id=""19216834"" class=""has_pinned_annotation has_verified_annotation"" data-editorial-state=""needs_exegesis"" data-classification=""verified"">Yeah, I don't wanna fall asleep, I don't wanna pass away<br>
I been thinking of our future 'cause I'll never see those days</a><br>
<a href=""/19216867/Powfu-and-beabadoobee-death-bed-coffee-for-your-head/I-dont-know-why-this-has-happened-but-i-probably-deserve-it-i-tried-to-do-my-best-but-you-know-that-im-not-perfect"" data-id=""19216867"" class=""has_pinned_annotation has_verified_annotation"" data-editorial-state=""needs_exegesis"" data-classification=""verified"">I don't know why this has happened, but I probably deserve it<br>
I tried to do my best, but you know that I'm not perfect</a><br>
<a href=""/19216873/Powfu-and-beabadoobee-death-bed-coffee-for-your-head/I-been-praying-for-forgiveness-youve-been-praying-for-my-health-when-i-leave-this-earth-hopin-youll-find-someone-else"" data-id=""19216873"" class=""has_pinned_annotation has_verified_annotation"" data-editorial-state=""needs_exegesis"" data-classification=""verified"">I been praying for forgiveness, you've been praying for my health<br>
When I leave this earth, hopin' you'll find someone else</a><br>
<a href=""/19216884/Powfu-and-beabadoobee-death-bed-coffee-for-your-head/Cause-yeah-we-still-young-theres-so-much-we-havent-done-getting-married-start-a-family-watch-your-husband-with-his-son"" data-id=""19216884"" class=""has_pinned_annotation has_verified_annotation"" data-editorial-state=""needs_exegesis"" data-classification=""verified"">'Cause yeah, we still young, there's so much we haven't done<br>
Getting married, start a family, watch your husband with his son</a><br>
I wish it could be me, but I won't make it out this bed<br>
I hope I go to heaven so I see you once again<br>
<a href=""/19216893/Powfu-and-beabadoobee-death-bed-coffee-for-your-head/My-life-was-kinda-short-but-i-got-so-many-blessings-happy-you-were-mine-it-sucks-that-its-all-ending"" data-id=""19216893"" class=""has_pinned_annotation has_verified_annotation"" data-editorial-state=""needs_exegesis"" data-classification=""verified"">My life was kinda short, but I got so many blessings<br>
Happy you were mine, it sucks that it's all ending</a><br>
<br>
[Chorus: beabadoobee, <i>Powfu</i>, <b>beabadoobee &amp; Powfu</b>]<br>
<a href=""/19103296/Powfu-and-beabadoobee-death-bed-coffee-for-your-head/Dont-stay-awake-for-too-long-dont-go-to-bed-ill-make-a-cup-of-coffee-for-your-head-itll-get-you-up-and-going-out-of-bed"" data-id=""19103296"" class=""has_comments has_pinned_annotation has_verified_annotation"" data-editorial-state=""accepted"" data-classification=""verified"">Don't stay awake <b>for too long, don't go to bed</b><br>
<b>I'll make a cup of coffee for your head</b><br>
It'll get you up and going out of bed (<i>Yeah, ayy</i>)<br>
Don't stay awake for too long, don't go to bed<br>
I'll make a cup of coffee for your head<br>
It'll get you up and going out of bed (<i>Ayy, yeah</i>)</a><br>
<br>
[Verse 2: Powfu]<br>
<a href=""/19216901/Powfu-and-beabadoobee-death-bed-coffee-for-your-head/Im-happy-that-you-here-with-me-im-sorry-if-i-tear-up"" data-id=""19216901"" class=""has_pinned_annotation has_verified_annotation"" data-editorial-state=""needs_exegesis"" data-classification=""verified"">I'm happy that you here with me, I'm sorry if I tear up</a><br>
<a href=""/19216908/Powfu-and-beabadoobee-death-bed-coffee-for-your-head/When-me-and-you-were-younger-you-would-always-make-me-cheer-up"" data-id=""19216908"" class=""has_pinned_annotation has_verified_annotation"" data-editorial-state=""needs_exegesis"" data-classification=""verified"">When me and you were younger, you would always make me cheer up</a><br>
<a href=""/19216912/Powfu-and-beabadoobee-death-bed-coffee-for-your-head/Taking-goofy-videos-and-walking-through-the-park-you-would-jump-into-my-arms-every-time-you-heard-a-bark"" data-id=""19216912"" class=""has_pinned_annotation has_verified_annotation"" data-editorial-state=""needs_exegesis"" data-classification=""verified"">Taking goofy videos and walking through the park<br>
You would jump into my arms every time you heard a bark</a><br>
Cuddle in your sheets, sing me sound asleep<br>
<a href=""/19216917/Powfu-and-beabadoobee-death-bed-coffee-for-your-head/And-sneak-out-through-your-kitchen-at-exactly-1-03"" data-id=""19216917"" class=""has_pinned_annotation has_verified_annotation"" data-editorial-state=""needs_exegesis"" data-classification=""verified"">And sneak out through your kitchen at exactly 1:03</a><br>
<a href=""/19216923/Powfu-and-beabadoobee-death-bed-coffee-for-your-head/Sundays-went-to-church-on-mondays-watched-a-movie"" data-id=""19216923"" class=""has_pinned_annotation has_verified_annotation"" data-editorial-state=""needs_exegesis"" data-classification=""verified"">Sundays, went to church, on Mondays, watched a movie</a><br>
<a href=""/19216939/Powfu-and-beabadoobee-death-bed-coffee-for-your-head/Soon-youll-be-alone-sorry-that-you-have-to-lose-me"" data-id=""19216939"" class=""has_pinned_annotation has_verified_annotation"" data-editorial-state=""needs_exegesis"" data-classification=""verified"">Soon you'll be alone, sorry that you have to lose me</a><br>
<br>
[Chorus: beabadoobee, <i>Powfu</i>, <b>beabadoobee &amp; Powfu</b>]<br>
<a href=""/19103296/Powfu-and-beabadoobee-death-bed-coffee-for-your-head/Dont-stay-awake-for-too-long-dont-go-to-bed-ill-make-a-cup-of-coffee-for-your-head-itll-get-you-up-and-going-out-of-bed"" data-id=""19103296"" class=""has_comments has_pinned_annotation has_verified_annotation"" data-editorial-state=""accepted"" data-classification=""verified"">Don't stay awake <b>for too long, don't go to bed<br>
I'll make a cup of coffee for your head<br>
It'll get you up and going out of bed</b></a><br>
<a href=""/19103296/Powfu-and-beabadoobee-death-bed-coffee-for-your-head/Dont-stay-awake-for-too-long-dont-go-to-bed-ill-make-a-cup-of-coffee-for-your-head-itll-get-you-up-and-going-out-of-bed"" data-id=""19103296"" class=""has_comments has_pinned_annotation has_verified_annotation"" data-editorial-state=""accepted"" data-classification=""verified"">Don't stay awake for too long, don't go to bed<br>
I'll make a cup of coffee for your head<br>
It'll get you up and going out of bed<br>
<b>Don't stay awake for too long, don't go to bed<br>
I'll make a cup of coffee for your head<br>
It'll get you up and going out of bed</b></a><br>
<a href=""/19103296/Powfu-and-beabadoobee-death-bed-coffee-for-your-head/Dont-stay-awake-for-too-long-dont-go-to-bed-ill-make-a-cup-of-coffee-for-your-head-itll-get-you-up-and-going-out-of-bed"" data-id=""19103296"" class=""has_comments has_pinned_annotation has_verified_annotation"" data-editorial-state=""accepted"" data-classification=""verified"">Don't stay awake for too long, don't go to bed<br>
I'll make a cup of coffee for your head<br>
It'll get you up and going out of bed</a><br>
<br>
[Outro: beabadoobee]<br>
<a href=""/19103296/Powfu-and-beabadoobee-death-bed-coffee-for-your-head/Dont-stay-awake-for-too-long-dont-go-to-bed-ill-make-a-cup-of-coffee-for-your-head-itll-get-you-up-and-going-out-of-bed"" data-id=""19103296"" class=""has_comments has_pinned_annotation has_verified_annotation"" data-editorial-state=""accepted"" data-classification=""verified"">Don't stay awake for too long, don't go to bed<br>
I'll make a cup of coffee for your head<br>
It'll get you up and going out of bed</a></p>

",rap,D
